A esta hora caería muy bien una meriendita en la heladería de la Nonna #Chacao &gt;https://t.co/KKRZbpH081,yes
A esta hora caería muy bien una meriendita en la heladería de la Nonna #Chacao &gt;https://t.co/KKRZbpH081,no
!Disfruta de un buen almuerzo o cena en @FocacciaVE¡ https://t.co/yJ1LYfruRy https://t.co/V169ECmEtm,no
@noisettecaracas un discreto y acogedor sitio al más puro estilo parisino &gt;&gt;https://t.co/crufJgGL3t ☕️ https://t.co/bzmgjunwvs,no
En @MontaitosTapas podrás disfrutar de una deliciosa tarde -&gt; https://t.co/GQDOymZXVR https://t.co/QUxzqg1tFi,yes
Museo de la Estampa y del Diseño Carlos Cruz-Diez ¡Visítalo! https://t.co/yHOf3MCeNe https://t.co/w7KoSu9jk9,no
"Cuentos de familias con Joe. Historias con abuelos, padres y madres aventureros. Este #Sab24 en @trinidadcultura https://t.co/Tk08bKxfrn",yes
"La @afvenezuela te trae la #FiestadelaGastronomía, esta es la programación -&gt; https://t.co/SRVX0il7Mm https://t.co/LyCk19XfHW",yes
No te puedes perder la @expogastronomia en la #PlazaSadel ¡Delicioso! https://t.co/5EqGBGw3jt,no
"¡A tomarse un respiro, el #sábado llegó!",yes
Este #30Sep @bandabner estrena “Alma Llanera Rockera” en @teatrex &gt;&gt;https://t.co/19kXMHTrcg https://t.co/lopCZ76rqO,no
¿Vas pendiente con un inicio de fin de semana en #Chefwoo?🍻🍻 Una opción súper económica &gt;&gt;https://t.co/FR362353Zn 🍻🍻 https://t.co/ZS0VjQEgxs,yes
"Si quieres ver una banda en vivo, puedes acudir de martes a sábado al @DiscoveryBar detrás del Centro Lido &gt;https://t.co/kHy2jWdW8R",no
"En el corazón de Trasnocho Cultural, abierto de par en par, se encuentra Soma Café &gt;&gt;https://t.co/Wrjd4vb4Yd",yes
"@cafecongusto ofrece  DJ`s en vivo los días jueves, viernes y sábados a partir de las 4:00 pm &gt;&gt;https://t.co/XqG4rYyyjr",no
Este es el único bar que utiliza sus paredes como ventana de exhibición de obras de arte &gt;&gt;https://t.co/bJ01r8VXwZ https://t.co/UosWMdWsDo,yes
Pendiente con “Crónica de un Polvo” en el Ateneo de Caracas &gt;&gt;https://t.co/K8wL00bQy5 https://t.co/uIi09fhz6P,yes
"Cita a ciegas”, comedia de humor negro, llega al teatro Sambil🎭🎭 https://t.co/kgWrXjThc1 https://t.co/hqVwIVVgKT",yes
Desde el #22sep al #25sep podrás disfrutar de la#XIedición de @ExpoGastronomia en la#PlazaSadel https://t.co/yJAFMOqBYR,no
Hoy #23Sep a las 7:00 pm en @losgalpones #CineACieloAbierto https://t.co/8XImhdG8eL,no
¿Atraído fusiones exóticas? Pendiente con la comida peruana y mexicana en Restaurant Inca Azteca en CC Macaracuay &gt;https://t.co/noW7sgtjtk,no
¿Atraído fusiones exóticas? Pendiente con la comida peruana y mexicana en Restaurant Inca Azteca en CC Macaracuay &gt;https://t.co/noW7sgtjtk,yes
El #Tizón cuenta con una fusión de comida mexicana y peruana ofrecen platos peruanos como el Ceviche &gt;&gt;https://t.co/FSOjwZwDoz,yes
Conoce a @ClinicTattoo esta pequeña tienda en @csiexclusivo tiene una larga trayectoria y reconocimientos en el arte https://t.co/d02VoUMUF7,yes
Este #30Sep @bandabner estrena “Alma Llanera Rockera” en @TEATREX  &gt;&gt;https://t.co/19kXMHTrcg,no
26 artistas sonarán durante los 3 días de El Hatillo Jazz Festival 🎺🎺 &gt;&gt;https://t.co/DMNuBdvVBW,yes
¡Por fín llegó el viernes! ¡Consulta con nosotros para que vivas un fin de semana excelente!💃💃,yes
Este 15 de octubre la fiesta de la cerveza toma Las Mercedes. ¡No te la puedes perder!#OktoberfestLM 🍻🍻🍻… https://t.co/m3yz5ZrmhP,yes
#23Sep @Pepperland abrirá el #HatilloJazzFestival 🎤🎤 &gt;&gt;https://t.co/KNfKVSGdgC https://t.co/ZsNCtc9p14,no
https://t.co/1bsru7USm9,no
Las puertas de Hacienda La Vega estarán abiertas para la 9na. Muestra de Cine Latinoamericano 2016 de  Cinejardin... https://t.co/8s9cjk9tBQ,no
Desde el #30Sep hasta el #21OCT  Taller de Periodismo musical dictado por William Padrón y Humberto Sánchez Amaya &gt;… https://t.co/Yy9RNq7DXU,no
Desde el #30Sep hasta el #21OCT  Taller de Periodismo musical por @williampadron @HumbertoSanchez  &gt;&gt;… https://t.co/UILQPRgiNM,no
El Centro #LaEstancia encierra una arquitectura que conjuga la imagen de un hacienda cafetalera del siglo XVIII,no
#25Sep Exposición “El Bosque Encantado” de Luis Becerra inaugura en el Museo Alejandro Otero&gt;&gt;… https://t.co/u5RLj7kOsw,no
Pendiente con “Crónica de un Polvo” en el @ateneodecaracas  &gt;&gt;https://t.co/KNfKVSGdgC https://t.co/Hd2bKIHOJE,yes
Hoy #22Sep #HumorEnLaPlaza con @RubenMorales como anfitrión @culturachacao https://t.co/sE6V8Lpuep,no
"🍕En @sohopizzas vas a disfrutar 16 estilos de pizzas, la especialidad de la casa es la pizza 'Soho” &gt;&gt;https://t.co/NHMStEmg9R",no
"Ese detalle único que buscas, está en @QuincallaZoco👝👝  &gt;&gt;https://t.co/WuqL7YssUo https://t.co/vvBRe6nTns",yes
Desde el #22sep al #25sep podrás disfrutar de la#XIedición de @ExpoGastronomia en la#PlazaSadel https://t.co/GJPJISANel,no
"¿Sin planes para hoy? En Tríptico Restaurant disfrutarás de una experiencia gastronómica memorable &gt;
",no
"¿Sin planes para hoy? En Tríptico Restaurant disfrutarás de una experiencia gastronómica memorable &gt;
",yes
"Tomarte un respiro, hacer ejercicio y disfrutar con los chamos será facíl en esta plaza de la ciudad &gt;&gt;… https://t.co/n2b95Nsssy",no
"#Baruta Contempla la obra de Rachel Alvarez Villasmil, Eduardo Agelvis y otros artistas más en #GaleríaArt3 &gt;https://t.co/VVs0nDHigi",yes
"El centro de #Caracas tiene mucho que contar ¡Vamos, anímate! &gt;&gt; https://t.co/QCfYiK98gl https://t.co/2c48kqnblx",no
¡Arrancamos este jueves con todo! #FelizJueves,yes
Mañana #22Sep #HumorEnLaPalza con @RubenMorales como anfitrión @culturachacao https://t.co/W8XG2fehrk,no
Desde el #22sep al #25sep podrás disfrutar de la #XIedición de @ExpoGastronomia en la #PlazaSadel https://t.co/4fJ37Q45Kf,no
#Fotografía @donaldobarros https://t.co/1x6bmzmNc9,yes
Teatro Nacional de Caracas Fue diseñado por Alejandro Chataing en 1905 &gt;&gt;https://t.co/5bPEq3ralX https://t.co/cPrHeHAc3j,no
@rosi_vivas de 12 a 11 pm :),yes
@oceanico_rest resulta una de las mejores opciones para adentrarse en las delicias de la comida del mar &gt;&gt;… https://t.co/ahFLGRuIMr,no
En @mokambocafe te ofrecen Salpicón de mariscos y Lomo de Carite fresco &gt;https://t.co/PhP5POmEqi https://t.co/sB3UteRQUy,yes
@rosi_vivas Las entradas tendrán un valor de 3500Bs,yes
Taller de Periodismo musical dictado por William Padrón y Humberto Sánchez Amaya https://t.co/FUtIypH0ti https://t.co/AD2m2SzY3K,no
La cultura alemana llega este #15OCT con bailes y música típica en vivo desde la Plaza Alfredo Sadel. https://t.co/LBzps1weKs,yes
En @montaitostapas podrás disfrutar de una deliciosa tarde &gt;&gt;https://t.co/GQDOymZXVR https://t.co/HKV2iwDiqs,no
En el mejor jardín del Centro Caraqueño puedes encontrar Casa Veroes &gt;&gt;https://t.co/bVz6MDlqJ7 https://t.co/QRvtAnUUma,no
@oceanico_rest resulta una de las mejores opciones para adentrarse en las delicias de la comida del mar  &gt;&gt;https://t.co/nwNHludh5f,no
En #lacuadragastronómica encontrarás @TeconteVzlacon hamburguesas y ensaladas de película &gt;&gt;https://t.co/jQKnXVZnHk,yes
Disfruta de la galería de fotos de #VillaZoila en #ElParaiso &gt;&gt; https://t.co/9GnTlmD56y https://t.co/OkVWEZxpbV,no
Disfruta de la galería de fotos de #VillaZoila en #ElParaiso &gt;&gt; https://t.co/9GnTlmD56y https://t.co/OkVWEZxpbV,no
Desde el #22sep al #25sep podrás disfrutar de la #XIedición de @ExpoGastronomia en la #PlazaSadel https://t.co/276eq6aYis,no
Estamos a dos días  del fin de semana ✌️,no
#22Sep El @ateneodecaracas promueve Ruta Cultural en la ciudad capital &gt;&gt;https://t.co/Wj5i45RAIi https://t.co/hbsyri12xV,yes
# Fotografía de Flavia Rainone ¿Cómo se llamará este mural? ¿Tendrá Nombre? https://t.co/Eqzu17Hg7j,no
Si quieres perderte entre libros 📚 visita @LibreriaLC ahora también en Las Mercedes https://t.co/wGNveBUNY0,no
Disfruta de un delicioso #brunch como este en @MingoRestaurant &gt;&gt;https://t.co/AdmtW8mZRr https://t.co/u1ZeyG5Cpi,yes
@friasgustavo11 ¡Totalmente de acuerdo! 🌿,no
@noisettecaracas un discreto y acogedor sitio al más puro estilo parisino &gt;&gt;https://t.co/crufJgGL3t ☕️ https://t.co/Eqovr4pWX6,yes
"@intuitcion #PlazaLosPalosGrandes 3era. avenida, entre 2da. y 3era. transversal. :D",yes
"@Ssinusername En el Centro Comercial Paseo Las Mercedes, PB   :D",yes
"¡Qué Caracas aquella, la de mis tiempos! #HistoriasChicas &gt;&gt;https://t.co/gwtizz8Nr4 https://t.co/mEvQPnayaZ",no
#Fotografía de Flavia Rainone #ExperienciaPantone https://t.co/lci0dlyQo0,yes
‘Caracas Vinil 1ra. Edicion’ será un punto de encuentro para los amantes de los vinilos &gt;&gt;https://t.co/MQMfIDwboc https://t.co/Lx4HdmF2qT,no
"Servicio, comida y ambiente, estos son los tres aspectos fundamentales de @UnosGorditosAhi 🍔 ¡Toda una experiencia… https://t.co/wUWbfaRKQL",yes
El sabor de la comida criolla se prepara con el modernismo y sofisticación de El Asador &gt;&gt;https://t.co/QFEuKUkFHQ https://t.co/2iyIsP6bpi,no
Si quieres perderte entre libros 📚 visita @LibreriaLC ahora también en Las Mercedes https://t.co/2iz2XgcM0s,no
¿Y si visitamos el Museo de Arte Contemporáneo?  &gt;&gt;https://t.co/PWsKvi7QLb https://t.co/HZAKFlJNZr,yes
#25Sep Sal de la rutina y asiste a la proyección de Edifico Royal @CineJardin,yes
En cualquier parte de Caracas verás al majestuoso Ávila. Feliz día.,yes
En cualquier parte de Caracas verás al majestuoso Ávila. Feliz día.,no
#22Sep El @ateneodecaracas promueve Ruta Cultural en la ciudad capital &gt;&gt;https://t.co/Wj5i45RAIi https://t.co/ndIpM0CGRy,no
"La #Ludoteca de #LosPalosGrandes, un espacio infantil permite el acercamiento de los niños a la lectura ¿Ya la conoces?",no
¿Qué tal unas hamburguesa en @Avila_Burger para terminar el día?,no
@PinchoPan  se caracteriza por sus ricas Shawarmas con una inigualable salsa de ajo https://t.co/Ba9WBLNp8V https://t.co/ig98akZrxZ,no
"@cafebonappetit un rincón donde podrás saborear postres, bebidas y platos de comida rápida 🍹&gt;https://t.co/mQOeKdNWxw https://t.co/x2leQA3HP3",no
@FragolateHelado ¡Suena súper interesante!,yes
Taller de Periodismo musical dictado por William Padrón y Humberto Sánchez Amaya https://t.co/FUtIypH0ti https://t.co/ZsvMMCxxw9,no
Las artesanales dicen presente en la #RutadelaCerveza. Este #15OCT deléitate con sus sabores originales. https://t.co/xoBCjZJwrs,yes
"En @sohopizzas puedes disfrutar 16 estilos de pizzas, entre ellas la pizza 'Soho” &gt;&gt;https://t.co/NHMStEmg9R https://t.co/ELFmOTtYVV",no
¿Buscando un almuerzo resuelto? ¡No pienses más! La calle del hambre en #Baruta tiene las hamburguesas más grandes https://t.co/TfYymPYlO9,yes
En #lacuadragastronómica encontrarás @tecontevzla con hamburguesas y ensaladas de película &gt;https://t.co/jQKnXVZnHk https://t.co/4JgW0sG1cW,yes
¡Saludos @danilu_rm! En este link encontrarás más información del evento &gt;&gt;https://t.co/UDC95zKwIo,yes
@PinchoPan se caracteriza por sus ricas Shawarmas con una inigualable salsa de ajo https://t.co/Ba9WBLNp8V https://t.co/JcrCnruSbW,no
#Chacao Arepera 'El estribo' tiene diferentes ambientes super deportivos y está disponible las 24 horas del día &gt;https://t.co/54A6Ed2YoS,yes
"La #Ludoteca de #LosPalosGrandes, un espacio infantil permite el acercamiento de los niños a la lectura ¿Ya la conoces?",yes
#22Sep El @ateneodecaracas promueve Ruta Cultural en la ciudad capital &gt;&gt;https://t.co/Wj5i45RAIi,no
¡Feliz inicio de semana!,no
¿Y a ustedes les pasa? https://t.co/azJsEy4a4k,yes
"Un café con un toque exótico, sí en @caffepiu encuentras el Spiu Expreso que es café con ralladura de limón ☕️☕️ &gt;&gt;https://t.co/vYTIocHkVm",yes
"Un café con un toque exótico, sí en @caffepiu encuentras el Spiu Expreso que es café con ralladura de limón ☕️☕️ &gt;&gt;https://t.co/vYTIocHkVm",no
La Torta Selva Negra es una de sus especialidades para el postre de @mokambocafe &gt;https://t.co/PhP5PO53yK https://t.co/TxJvLOX2QH,yes
"Podrás disfrutar de la Ruta de la Cerveza y la Ruta Gastronómica. #OktoberFestLM #15OCT
",no
Das pastelhouse en #ElHatillo es la única pizzería que también te ofrece exquisitos dulce de nutella &gt;&gt;https://t.co/brjLUMvdFM,yes
#ElHatillo @BlueMoonChoco tiene más de 6 años ofreciendo arte con sabor a chocolate 🍫🍫🍫 &gt;&gt;https://t.co/BudDOpYgBG,no
Consígue ese #MantecadoOreo que buscas en #HeladeríaGonzos en @Uni_El_Marques #Nivel2 https://t.co/u3ArMZbYUt,no
Ya falta poco para disfrutar de La Primera Edición del Oktoberfest Las Mercedes &gt;&gt;https://t.co/fsmLo7Sfzu https://t.co/Cd7OdeVFAD,no
¿Aún sin almuerzo? En #ArtePan en #ElParaíso te resuelves rapidito &gt;&gt;https://t.co/BYuUFaSopB,no
Abiertas inscripciones para el Taller de Periodismo Musical con @WilliamsPadron @williampadron @HumbertoSanchez &gt;&gt;https://t.co/YjKVXFdYxZ,no
"#Galipán Aventurate en este pequeño poblado, al norte del Parque Nacional Ávila  &gt;&gt;https://t.co/DGmmATlVCF https://t.co/ZHrDkcfotN",yes
#Hoy #18Sept @CCulturalBOD recibe a a Corina Peña a las 11:30 de la mañana🎤&gt;https://t.co/oBAxLMZweR,yes
Un paseíto en Parque Zoológico El Pinar sería un excelente plan para el #domingo &gt;&gt;https://t.co/yN4AxCWvyY https://t.co/CeOkU2n8fq,no
El Sabor que nos une este #15OCT. #OktoberFestLM somos todos. ¡SALUD! 🍻🍻 https://t.co/nGvkBOOzC5,no
El Sabor que nos une este #15OCT. #OktoberFestLM somos todos. ¡SALUD! 󾦇󾦇 https://t.co/mcjNy9Tdo7,no
"#LibérateDelEstrés en #AmoresDeBarra #ÉsteJue15, #Vie16 y #Sáb17Sep en @TICKETMUNDO",yes
#Oct ‘Caracas Vinil 1ra. Edicion’ sera un punto de encuentro para los amantes de los vinilos https://t.co/UDC95zKwIo https://t.co/TcXUgY54IL,yes
La comedia de humor negro 'Cita a ciegas” llegó al teatro Sambil &gt;&gt;https://t.co/kgWrXjThc1 https://t.co/6z1S2UCgXB,yes
Abiertas inscripciones para el Taller de Periodismo Musical con @WilliamsPadron @williampadron @HumbertoSanchez &gt;&gt;https://t.co/YjKVXFdYxZ,yes
La Primera Edición del @OktoberfestLM se realizará el próximo 15 de octubre en la plaza Alfredo Sadel &gt;&gt;https://t.co/fsmLo7Sfzu,no
¡ATENCIÓN! #Hoy regresa la venta casual de garaje para celebrar su 6ta edición el #17S &gt;&gt;https://t.co/lMKP5tJ9tz https://t.co/ZTeSUsA6Pc,no
¡ATENCIÓN! #Hoy regresa la venta casual de garaje para celebrar su 6ta edición el #17S &gt;&gt;https://t.co/lMKP5tJ9tz https://t.co/ZTeSUsA6Pc,no
"#Hoy #17Sep se estrena en el Ateneo de Caracas, “Crónica de un polvo”, escrita por Patricia Ramírez 🎭🎭&gt;&gt;https://t.co/K8wL00bQy5",yes
#Sábado #17Sep Noche de 80 &amp; 90 con @DjBola  en @trasnochocult https://t.co/AZDy47n0w7,yes
El Museo de Bellas Artes es la primera institución creada en Venezuela dirigida a la exhibición de artes visuales &gt;https://t.co/CIyXYZvUVH,no
Una programación de 3 días y 26 artistas nacionales e internacionales serán el plato fuerte de este evento &gt;&gt; https://t.co/wk8XjLPA0B,yes
"@Graphicarte exhibe arte cinética en su mayoría, siguiendo siempre la línea constructivista y geométrica &gt;&gt;https://t.co/nPoEoPMl2d",no
¡Es un excelente día para descubrir Caracas! ¡Hazlo con nosotros! #ConsultaLaGuíadeCaracas&gt;&gt;https://t.co/JmtHefl4aa https://t.co/T4ik5JIXej,yes
¿Con ganas de una noche diferente? @DawsLounge ofrece diversión al mejor estilo americano &gt; https://t.co/zwBcDCLYcO,yes
"@Montaitostapasbar te ofrece también Ensalada caprese, Hamburguesas, Piruletas de pollo y Papas especiadas &gt;https://t.co/PD5kxzClnM",no
Síguenos por nuestras redes como @OktoberfestLM y @laguiadecaracas ¡Actívate con el #OktoberfestLM https://t.co/76MvMMLlfm,yes
Hasta el 18 de Septiembre en La Caja de Fósforos disfrutarás de 'Agua a Cucharadas' &gt;&gt;https://t.co/EEM5BVRmHW https://t.co/oFrVBlEYwd,no
Esta temporada estará en cartelera hasta el #2OCT con funciones sábados y domingos a las 3pm&gt; phttp://bit.ly/2cUH9lL https://t.co/t7HgPFeaMY,no
En @greenwichpubccs  se vive el rock retro en Caracas &gt;&gt;https://t.co/70WeBVHDuq https://t.co/aUxk8Cxh7b,no
Este es el único bar que utiliza sus paredes como ventana de exhibición de obras de arte 🍺🍺 &gt;&gt;https://t.co/bJ01r8VXwZ,yes
Una programación de 3 días y 26 artistas nacionales e internacionales serán el plato fuerte de este evento https://t.co/JDe5HmeRDv,yes
En Dalai Restaurant&amp; Lounge puedes encontrar más de 40 tipos de roles de Sushi &gt;&gt; https://t.co/IbB0hsS72B  #ComidaJaponesa @csiexclusivo,yes
@ateneodecaracas promueve Ruta Cultural en la ciudad capital #22Sept &gt;&gt;https://t.co/Wj5i45RAIi https://t.co/UOQ8EKqASF,no
@PinchoPan se caracteriza por sus ricas Shawarmas acompañadas de una inigualable salsa de ajo#LosPalosGrandes &gt;&gt; https://t.co/Ba9WBLNp8V,yes
¡Pendiente con la #VentaCasualdeGarage este #17Sept! #PanaderíaPanAlemán #LasMercedes https://t.co/psv1X5gTN7,no
RT @rioteatrocaribe: #BuenViernes #HOY #MeAndMrClapton con @ManuelGuinand desde las 9:30pm Cover: 350bs #RockBlues https://t.co/OE7D7yGf3z,yes
RT @rioteatrocaribe: #BuenViernes #HOY #MeAndMrClapton con @ManuelGuinand desde las 9:30pm Cover: 350bs #RockBlues https://t.co/OE7D7yGf3z,no
"#LibérateDelEstrés en #AmoresDeBarra #ÉsteJue15, #Vie16 y #Sáb17Sep en @TICKETMUNDO https://t.co/Y088szjmVO",no
"@cafebonappetit un rincón donde podrás saborear postres, bebidas y platos de comida rápida 🍹&gt;https://t.co/mQOeKdNWxw https://t.co/VElGLZnn4B",no
Se viene la 1era edición del Oktoberfest Las Mercedes. ¿Te vas a perder el evento del año? https://t.co/ed9zegHK4c,no
¡Pendiente con #ArteVivo todos los viernes con @DjMelchor1 en @hardrockccs ! https://t.co/8pqJDL4zaJ,no
Hasta las 7pm y en #Altamira Galería Arte Express apoya el talento nacional al 100% &gt;&gt;https://t.co/LHo3a3tLTW,yes
¡Pendiente! Este 17 de Septiembre será una noche española con @sigmaflamenco en @MontaitosTapas &gt;&gt; https://t.co/GQDOymZXVR,yes
#Viernes #16Sep Noche de Deep Music con @djremmy en @LoungeTrasnocho https://t.co/foNmpwmo3W,yes
¡Es la hora del té! 🍵En @amapola_rest disfrutas de una serie de infusiones en su 'Carta Blend'&gt;&gt;https://t.co/NBqcyyn1QL,yes
¡Pendiente con #ArteVivo todos los viernes con  @DjMelchor1 en @hardrockccs ! https://t.co/x4iw0etKgS,no
Se viene la 1era edición del Oktoberfest Las Mercedes. ¿Te vas a perder el evento del año? https://t.co/AmufrIDdx8,yes
"#LibérateDelEstrés en #AmoresDeBarra #ÉsteJue15, #Vie16 y #Sáb17Sep en @TICKETMUNDO https://t.co/0RsJYBSZpQ",yes
Te recomendamos la crema de berenjenas'Baba Ghannouj' y la de garbanzos se 'Hummus' en @libanesal &gt;&gt;https://t.co/XQ9sgIeDL9  #ComidaLibanesa,no
"El #17Sep se estrenará en el Ateneo de Caracas, “Crónica de un polvo”, escrita por Patricia Ramírez &gt;&gt;https://t.co/K8wL00bQy5",yes
"RT @ElMolinoCcs:  Este #sab17sep será #LaFiestaDelRon, ¡Activa tus sentidos! https://t.co/ZLU89VVkSz",yes
RT @VilmaSol: https://t.co/v3c9Pn9Xid,yes
La Primera Edición del @OktoberfestLM  se realizará el próximo 15 de octubre en la plaza Alfredo Sadel &gt;&gt;https://t.co/fsmLo7Sfzu,no
Abiertas inscripciones para el Taller de Periodismo Musical con @WilliamsPadron @williampadron @HumbertoSanchez &gt;&gt;https://t.co/YjKVXFdYxZ,no
"El Centro Cultural BOD recibe a Corina Peña este 18 de septiembre, a las 11:30AM &gt;&gt;https://t.co/oBAxLMZweR https://t.co/gTGYTjUTmR",no
#14Sept LIGA DE STAND UP COMEDY VZLA @Dj_Annaya  &gt;&gt;https://t.co/ajDQtXy7Fd,no
#14Sept LIGA DE STAND UP COMEDY VZLA @Dj_Annaya  &gt;&gt;https://t.co/ajDQtXy7Fd,yes
Abiertas inscripciones para el Taller de Periodismo Musical con @WilliamsPadron @williampadron @HumbertoSanchez &gt;&gt;https://t.co/YjKVXFdYxZ,no
@waoocrepebar es uno de los mejores lugar de Crepes donde podrás disfrutar de delicias como el Crepe de Nutella &gt;&gt;https://t.co/e3BUke1E1B,no
Ya probaste el Naomi roll de @NobuCupulas? Tiene un delicioso topping de naranja y langostinos #Chacao &gt;https://t.co/2MQQYS6bKu,yes
Síguenos por nuestras redes como @OktoberfestLM y @laguiadecaracas ¡Actívate con el #OktoberfestLM https://t.co/5cC51UFaEb,no
@PinchoPan se caracteriza por sus ricas Shawarmas acompañadas de una inigualable salsa de ajo#LosPalosGrandes &gt;&gt; https://t.co/Ba9WBLNp8V,yes
Puedes comerte un delicioso pabellón en #LaCocinadeFrancy 9 am a 6 pm de lunes a sábado. &gt;&gt;&gt;&gt;https://t.co/WTlF57Lzij #LaCandelaria,no
"En @sohopizzas vas a disfrutar 16 estilos de pizzas, la especialidad de la casa es la pizza 'Soho” &gt;&gt;https://t.co/NHMStEmg9R",no
Tríptico Restaurant  ofrece 3 versiones de una misma comida en un solo plato &gt;https://t.co/UWLeDXolBK,yes
"#LibérateDelEstrés en #AmoresDeBarra #ÉsteJue15, #Vie16 y #Sáb17Sep en @TICKETMUNDO https://t.co/Tbdtvg131K",no
"Adquiere tus entradas para la temporada estreno de Piaf: voz y delirio, espectáculo musical en el Teatro de Chacao &gt;https://t.co/7GiU3IkPPy",no
Disfruta de un delicioso #brunch como este en @MingoRestaurant &gt;&gt;https://t.co/AdmtW8mZRr https://t.co/ZWdLiIYNy3,no
¡ATENCIÓN! regresa la venta casual de garaje para celebrar su 6ta edición el próximo sábado 17 de septiembre &gt;&gt;https://t.co/lMKP5tJ9tz,yes
Hasta las 7pm y en #Altamira Galería Arte Express apoya el talento nacional al 100% &gt;&gt;https://t.co/LHo3a3tLTW,no
