' preparan lista de chavistas millonarios que se retiraron a miami  ','no'
'reportaje   el  sueño chileno  acaba para muchos emigrantes en un basural  ','no'
'si tienes una taza en tu escritorio de la oficina ¡tírala  😯    vía   demujer   ','no'
'aprende a cuidar las plantas suculentas    vía     ','no'
'van  días desde que desapareció en #amazonas el helicóptero del ejército modelo mi v con  personas a bordo ','no'
' cocodrilos visita hoy a panteras de miranda    ','no'
' ricky martin confesó quien fue su primer amor platónico  ','no'
'este  es  el calendario del clásico mundial    vía     ','no'
' olivares  la prioridad de la an es mejorar el sistema hospitalario  ','no'
' académicos preocupados por grave deterioro de la economía    ','no'
' académicos preocupados por grave deterioro de la economía    ','no'
'la emotiva  celebración  de chapecoense  que dará la vuelta al mundo   vía     ','no'
' muguruza y del potro perdieron en juegos de exhibición en nueva york    ','no'
'empleo privado disminuyó un   en el país en   #venezuela  ','no'
'cómo hacer limpiadores ecológicos 🍋    vía   demujer   ','no'
'julio borges   nicolás maduro está fuera de la constitución  fuera de la democracia   ','no'
' el joven que pagó  dólares por el asesinato de su padre para heredar fortuna       ','yes'
' vídeo   la  nueva vida del portero sobreviviente de chapecoense    vía     ','no'
'chapecoense  resucitó en maracaibo   vía     ','no'
'fuertes lluvias dejan en #perú  muertos   ','yes'
' ¿por qué tomás rincón ha tenido poco protagonismo con la juventus  por      ','no'
' colombia expulsó a dos oficiales del sebin por ingreso ilegal al país    ','no'
'an rechazó rendición de cuentas de el aissami ante el tsj ','no'
'este es  el consejo que leo messi le dio a james rodríguez  vía       ','no'
' la hija de michael jackson es el nuevo ícono de moda    ','no'
'la precariedad alimenticia mató a dos niños más en san félix  van ocho en   ','yes'
'venezuela ya tendría lineup y tercer abridor para el clásico  #béisbol  ','no'
' contreras  vbr no se validará hasta que el cne modifique el reglamento    ','no'
'en mes y medio se han muerto ocho niños por hambre en ciudad guayana   ','yes'
'los errores más comunes que cometen los padres primerizos    vía     ','no'
'¿cuántos huevos debemos comer a la semana      vía   demujer   ','no'
'extranjeros que viven en panamá no podrán reingresar como turistas  ','no'
'#mérida “desde que sectorizaron el pdmercal todos nos beneficiábamos pues teníamos nuestro día y hora establecida  ','no'
' veppex señaló que hay alrededor de  chavistas millonarios en miami  ','no'
'ocho niños han muerto de hambre este año en san félix   ','yes'
' ministerio público investigará asesinato de militares    ','yes'
' advierten que podrían colapsar cuatro puentes en anzoátegui    ','no'
'venezolanos que  participarán en el clásico con otros países  vía       ','no'
' cidh convocó reunión de trabajo sobre presos políticos venezolanos    ','no'
' cidh convocó reunión de trabajo sobre presos políticos venezolanos    ','no'
' asesinan y queman a familia de presunto antisocial en aragua    ','yes'
'la emotiva  celebración de chapecoense que dará la  vuelta al mundo   vía     ','no'
' los obama están de vuelta entre museos  teatros y un reality de cocina    ','no'
' abc  ¿cuál es la principal similitud entre odebrecht y pdvsa     ','no'
' josé manuel olivares  partidos opositores deben ponerse a la orden de la unidad  ','no'
'asesinaron a  dos primos de reconocido futbolista argentino  vía       ','yes'
'  iglesia  el ayuno de los monjes    ','no'
'cómo cuidar las plantas de bambú      vía   demujer   ','no'
'gnb incautó  panelas de droga en el río limón  zulia  ','yes'
'#lomásvisto stalin gonzález califica como “pendejeras” sus presuntos vínculos financieros con samark lópez  ','no'
' an solicitará lista de empresas que reciben divisas para importar medicinas    ','no'
' jax  el niño que decidió cortarse el cabello y parecerse a su mejor amigo   ','no'
' vielma mora exigió aumentar la tarifa del servicio de agua en táchira   ','no'
' capturaron a sujeto por estafa a empresa de seguros    ','no'
'libertadores  chapecoense honró a sus héroes caídos con triunfo en maracaibo  #fútbol  ','no'
' video    así recibieron al zulia y chapecoense   vía     ','no'
' mud se blinda para garantizar participación de los partidos en elecciones    ','no'
'karim benzema  defendió a la bbc tras el partido ante napoli  vía       ','no'
' jubilados y pensionados exigen pago de bono de alimentación y medicinas    ','no'
'chapecoense resucitó en maracaibo   vía     ','no'
' an solicitará al ivss que reconozca la fibromialgia como patologia    ','no'
' el nuevo herald  exiliados venezolanos denunciarán a chavistas millonarios en ee uu  ','yes'
' la fiscalía fortalece caso flores con nuevas evidencias  ','no'
'   una joven venezolana que apuesta por el humor en tiempos  de crisis    ','no'
'   una joven venezolana que apuesta por el humor en tiempos  de crisis    ','no'
' es la moral lo que nos divide   reflexiones de asdrúbal aguiar  ','no'
'estos son los signos más infieles  según la ciencia    vía     ','no'
'lo que tu ginecólogo no te dirá       vía   demujer   ','no'
'#lomásvisto cicpc detiene a tres personas por hurto de joya de la virgen del valle  ','no'
' detenido hombre por abusar sexualmente de adolescente de  años  ','yes'
'este es  el calendario del clásico mundial    vía     ','no'
'tres consejos para que las uñas crezcan rápido        ','no'
'aumenta a  el número de venezolanos varados entre costa rica y panamá  ','no'
'el calvario persiste en área de obstetricia de hospital de guaiparo por falta de medicinas e insumos …  ','no'
'an rechazó presentación de cuentas de el aissami ante el tsj ','no'
'urbanización mendoza no tiene servicio cantv desde el  de diciembre de    #pzo  ','no'
' vídeo  la  nueva vida del portero sobreviviente de chapecoense    vía     ','no'
'la emotiva celebración de chapecoense que dará  la vuelta al mundo   vía     ','no'
'un policía de bolívar cae abatido cuando atracaba a un trabajador de ferrominera    ','yes'
'crujientes por fuera y suaves por dentro  rosquillas de limón    vía   demujer   ','no'
'#lomásvisto hallaron los cuerpos de hombres desaparecidos en playa caño copey de barlovento  ','yes'
'este  es el consejo que leo messi le dio a james rodríguez  vía       ','no'
' video  así  recibieron al zulia y chapecoense   vía      ','no'
'emigrar no es una decisión tan facil como algunos piensan  debido a muchas preguntas que me hacen a través de mis     ','no'
'pedro noriega  trabajador de ferrominera  fallece enfrentarse a un policía que lo atracaba   ','no'
'venezolanos  que participarán en el clásico con otros países  vía       ','no'
'maduro  es américa latina quien debe enviar nota de protesta a kuczynski  #nacional  ','no'
'venvidrio  la empresa modelo de chávez al borde de la quiebra  #economía  ','no'
'lewandowski empata con cavani en la clasificación de goleadores de ‘champions’   ','no'
'lewandowski empata con cavani en la clasificación de goleadores de ‘champions’   ','no'
'mascarillas frutales para cuidar la piel    vía     ','no'
' cosas que debes hacer antes de graduarte de la universidad     vía   demujer   ','no'
'#libertadores   chapecoense resucitó en maracaibo     ','no'
'asesinaron  a dos primos de reconocido futbolista argentino  vía       ','yes'
'la emotiva celebración de chapecoense que  dará la vuelta al mundo   vía     ','no'
'karim  benzema defendió a la bbc tras el partido ante napoli  vía       ','no'
'conatel suspende transmisiones de siete emisoras en yaracuy ','no'
'mira lo que no que no debes compartir con él 👫    vía   demujer   ','no'
'mira lo que no que no debes compartir con él 👫    vía   demujer   ','no'
'#lomasvisto documentos confirman el embargo de la mansión en miami de samark lópez  ','no'
'este  es el calendario del clásico mundial   vía      ','no'
'venezuela tiene ocho cárceles bajo medidas provisionales de la corte interamericana …  ','no'
'chapecoense derrotó     al zulia fc en su debut en #copalibertadores   ','no'
' vídeo   la nueva vida del portero sobreviviente de chapecoense   vía      ','no'
'ocho niños han muerto de hambre este año en san félix    ','yes'
'great place to work® reconoce mejores lugares para trabajar en venezuela       ','no'
'el paso que no debes saltarte al entrenar 💪    vía   demujer   ','no'
'consejos para equilibrar tu vida    vía     ','no'
'una de cada cinco personas cree que las mujeres son inferiores a los hombres  sondeo  ','no'
'pensionados trancaron la av  libertador en #caracas para exigir sus derechos  ','no'
'este es el consejo que leo messi le dio a james rodríguez  vía       ','no'
'la emotiva celebración de chapecoense  que dará la vuelta al mundo   vía     ','no'
'trotamundos extendió su buen arranque tras ganar el tercero corrido  #baloncesto  ','no'
' familias de la urb  mendoza afectadas por falta de teléfono fijo e internet   #pzo  ','no'
'venezolanos que participarán en el clásico con otros países  vía       ','no'
'esta es la clave para una manicura duradera 💅    vía   demujer   ','no'
'onu  más de  millones de personas están en riesgo de hambruna en mundo  ','no'
'a oscuras atendió mitzy de ledezma a la prensa en la cancha deportiva del barrio la arenosa  en #guanare  ','no'
'asesinaron a dos primos de reconocido futbolista argentino  vía       ','yes'
'urbanización mendoza no tiene servicio cantv desde el  de diciembre de   #pzo  ','no'
'urbanización mendoza no tiene servicio cantv desde el  de diciembre de   #pzo  ','no'
'karim benzema defendió a la bbc tras el partido ante napoli  vía       ','no'
' video  así recibieron al zulia y chapecoense   vía     ','no'
'rt    casos reales son los que tratamos en #rostrosdlc  ','no'
'colegios y familias de urb  mendoza en #pzo cumplen tres meses sin servicios cantv   ','no'
'jugos para bajar el colesterol    vía   demujer   ','no'
'lo que toda caja de manualidades debe tener    vía     ','no'
'indiana jones vuelve a las salas de cine en el   ','no'
'este es el calendario del clásico mundial   vía      ','no'
'tips para una piel radiante        ','no'
'cuatro heridos en motín en comandancia de la policía de san diego  #sucesos  ','no'
'zulia fc   chapecoense  gol de juan arango #copalibertadores  ','no'
'cinco compromisos de la mud ante amenaza de ilegalización de partidos  ','no'
'rt    maduro asegura que venezuela no es un narcoestado sino una pizzería   gt     ','no'
' vídeo  la nueva vida del portero sobreviviente de chapecoense   vía      ','no'
'la emotiva celebración  de chapecoense que dará la vuelta al mundo   vía     ','no'
'la emotiva celebración  de chapecoense que dará la vuelta al mundo   vía     ','no'
'¡gol de arango  zulia fc recorta distancias ante chapecoense      ','no'
'rt    difundír la investigación docente no es señal de rebelión  es parte de la #libertadacademica  ','yes'
'cultura zuliana en un solo plato    vía   demujer   ','no'
'wikileaks publica documentos presuntamente de la cia  ','no'
'el profesor jubilado de la universidad de #carabobo  santiago guevara  fue detenido hace  días  ','yes'
'este  es  el consejo que leo messi le dio a james rodríguez  vía      ','no'
' video  así recibieron al zulia y chapecoense    vía      ','no'
'venezolanos  que  participarán en el clásico con otros países  vía      ','no'
'igualdad de género y empoderamiento  el mensaje clave de la   es en el día internacional de la mujer  ','no'
'cómo hacer salchichas de zanahoria    vía     ','no'
'trucos para medirse una camisa 😉    vía   demujer   ','no'
'real madrid avanzó a cuartos de ‘champions’ ganando   al nápoles  ','no'
'#amazonas un familiar denunció que el canal telesur acudió a grabar documental “para decir lo que ellos querían”  ','yes'
'zulia fc   chapecoense  gol de luiz antonio #copalibertadores  ','no'
'situación controlada en la policía municipal de san diego  fuga de detenidos frustrada   ','yes'
'asesinaron  a  dos primos de reconocido futbolista argentino  vía      ','yes'
'mensaje del secretario general de onu     con motivo del día internacional de la mujer  ','no'
'la emotiva  celebración de chapecoense que dará la vuelta al mundo   vía     ','no'
'capriles  si los venezolanos no reaccionan no vamos a tener elecciones  ','no'
'capriles  si los venezolanos no reaccionan no vamos a tener elecciones  ','no'
'zulia fc   chapecoense  entró albert zambrano por césar gómez #copalibertadores   ','no'
'secreto japonés para eliminar manchas en el rostro 🍚    vía   demujer   ','no'
'cicpc  sicarios abatidos en la cañada mataban al que no pagaba vacuna  ','yes'
'el presidente de la an recibió a un grupo de familiares de los  presos políticos que se contabilizan en el país  ','no'
'karim  benzema  defendió a la bbc tras el partido ante napoli  vía      ','no'
'jugadores de   ya listos para su debut el #m en el clásico mundial de béisbol #vamosvenezuela  ','no'
' sin la participación plena de las mujeres  no podremos alcanzar ninguno de nuestros objetivos      ','no'
'indiana jones vuelve a las salas de cine en el    ','no'
' video   así recibieron al zulia y chapecoense   vía     ','no'
'invitan a conferencia por el día de la mujer en la guajira  ','no'
'este  es  el calendario del clásico mundial   vía     ','no'
'cosas que necesitas hacer con tu pareja al menos una vez      vía   demujer   ','no'
'las  redes sociales más seguras para niños    vía     ','no'
'fedecámaras  falta de datos oficiales del bcv distorsiona la economía  ','no'
'con acciones de calle los habitantes de sectores populares de #mérida intentan evitar el cierre del mercal  ','no'
'chile derrotó   a venezuela y se prende en el hexagonal final del sub   ','no'
' vídeo   la  nueva vida del portero sobreviviente de chapecoense   vía     ','no'
'consejo de seguridad de onu condenó lanzamiento de misiles norcoreanos  ','no'
'rt        le acaban de hurtar a un compañero de trabajo una camioneta toyota terios plateada placas ae…  ','no'
'los prospectos     #los prospectos  ','no'
'la emotiva celebración de chapecoense que dará la vuelta al mundo   vía     ','no'
'este es  el consejo que leo messi le dio a james rodríguez  vía      ','no'
'bebé de un mes requiere operación por cardiopatía congénita  ','no'
'danos tu también el pitazo  envíanos un sms o whatsapp al  #elpitazoradio  ','no'
'errores que cometes al usar tampones    vía   demujer   ','no'
'actor danny glover se reunió con canciller delcy rodríguez en caracas  ','no'
'#porlamar con la detención de cuatro personas se resolvió el caso de hurto de la reliquia de tres kilogramos de oro  ','yes'
'cicpc  sicarios abatidos en la cañada mataban al que no pagaba vacuna  ','yes'
'cicpc  sicarios abatidos en la cañada mataban al que no pagaba vacuna  ','yes'
' video  así recibieron  al  zulia y chapecoense   vía     ','no'
' video  así recibieron  al  zulia y chapecoense   vía     ','no'
'venezolanos que  participarán en el clásico con otros países  vía      ','no'
'maduro  kuczynski pidió a donald trump invadir venezuela   ','no'
'tres policías heridos tras motín en calabozos de la policía de san diego ','no'
'fedecámaras  falta de datos oficiales del bcv distorsiona la economía  ','no'
'sindicatos afirman que los derechos laborales se extraviaron en la gobernación de #bolívar    ','no'
' video  así  recibieron al zulia y chapecoense    vía     ','no'
'sindicatos exigen a mintrabajo reprender a gobernación de #bolívar por violar derechos laborales…  ','no'
'maduro  kuczynski pidió a donald trump invadir venezuela   ','no'
'venezolanos podrán abordar cruceros desde panamá y curazao   ','no'
'nueva arremetida del gobierno al derecho a la información #informarnoesdelito ','yes'
'escucha a esta hora   con   por   en maracaibo #elpitazoradio  ','no'
'¿ya usaste contabilidad para estudiantes  es gratis ¡descárgalo  potencia tus prácticas de estudio…  ','no'
'hombre que mató a un mujer por encargo será ejecutado en texas  ','yes'
'tips para afrontar el desempleo    vía   demujer   ','no'
'sencillo remedio casero contra la celulitis    vía     ','no'
'  sol  a veces uno se encuentra con personas que a diario repiten y repiten su rutina  sin…  ','no'
'#sucre los trabajadores impidieron el paso vehicular en tres avenidas céntricas principales por más de una hora  ','no'
'colegios y familias de urbanización mendoza cumplen tres meses sin servicios de cantv    ','no'
'anna vaccarella trae su historia a maracaibo  ','no'
'secretos de belleza de las coreanas        ','no'
'asesinaron a  dos primos de reconocido futbolista argentino  vía      ','yes'
'detenidas cuatro personas por robo de reliquia del museo de la virgen del valle  #regional  ','yes'
'karim benzema  defendió a la bbc tras el partido ante napoli  vía      ','no'
'ernesto villegas  existe una persecución financiera contra venezuela y pdvsa   ','no'
'capriles  me están preparando una inhabilitación    ','no'
'zulia fc   chapecoense  comenzó el segundo tiempo #copalibertadores  ','no'
'capriles  me están preparando una inhabilitación   ','no'
'la  emotiva celebración de chapecoense que dará la vuelta al mundo   vía     ','no'
'este es  el calendario del clásico mundial   vía     ','no'
'¿buscas humectar tu cabello     vía   demujer   ','no'
'imágenes peloteros venezolanos muestran entusiasmo de cara al clásico mundial de béisbol  ','no'
'cincuenta y tres días después se le otorgó la medida de libertad bajo fianza al concejal gonzález #maracaibo  ','no'
' ¿quién sanciona a los organismos públicos que violan o incumplen los derechos laborales ”   ','no'
' vídeo  la  nueva vida del portero sobreviviente de chapecoense   vía     ','no'
'este  es el consejo que leo messi le dio a james rodríguez  vía      ','no'
'te despejamos dudas sobre la elaboración de una parrillada en casa  ','no'
'maduro  nadie niega que la revolución recibió instrucciones de fidel castro   ','no'
'maduro  nadie niega que la revolución recibió instrucciones de fidel castro   ','no'
' mayoría de la nómina de la gobernación de bolívar está por debajo del salario mínimo”   ','no'
'venezuela cayó ante chile en el sudamericano sub   #fútbol  ','no'
